Time,PosX,PosY,PosZ,PredDx,PredDy,PredDz,UncertaintyX,UncertaintyY,UncertaintyZ,ActualDx,ActualDy,ActualDz, AdaptiveRSafe,CBFValue
38.9978,2.23734,-2.04084,1.48489,0.584051,-0.020038,9.22495,0.213993,0.213993,0.213993,-0.0720451,-1.85951,10.1217,0.927986,13.7842
39.0979,2.1825,-2.05688,1.4885,0.584051,-0.165405,9.27831,0.216224,0.216224,0.216224,1.07661,-2.91816,9.665,0.932447,13.4896
39.1979,2.12747,-2.07192,1.4934,1.6321,-0.498633,9.2915,0.218027,0.218027,0.218027,0.791258,-0.562232,10.4057,0.936054,13.1977
39.2979,2.07228,-2.08474,1.4976,1.06559,-0.678198,9.34524,0.218626,0.218626,0.218626,-0.268104,-0.182352,11.0263,0.937251,12.9066
39.3979,2.01819,-2.09286,1.49983,0.56633,-0.70395,9.47356,0.218412,0.218412,0.218412,0.473282,-0.111506,9.11758,0.936824,12.6119
39.4979,1.9656,-2.09643,1.50114,0.409194,-0.631034,9.45011,0.217045,0.217045,0.217045,0.749946,-1.57834,9.71021,0.93409,12.3173
39.5979,1.91466,-2.09553,1.5035,-0.216601,-0.65174,9.39414,0.215451,0.215451,0.215451,0.682921,1.23555,9.70597,0.930902,12.0199
39.6978,1.86568,-2.0911,1.5066,0.248547,-0.477346,9.32803,0.213938,0.213938,0.213938,0.692428,-2.31353,10.1049,0.927876,11.7239
39.7978,1.81758,-2.08463,1.50938,0.459942,-0.53229,9.30344,0.212328,0.212328,0.212328,1.2019,-3.01051,9.91067,0.924657,11.4295
39.8978,1.77486,-2.07768,1.51107,0.550107,-0.788641,9.29203,0.21119,0.21119,0.21119,0.0460136,0.0798409,9.07881,0.922379,11.1658
39.9978,1.72809,-2.06927,1.5113,1.07522,-0.870533,9.22273,0.206928,0.206928,0.206928,0.494555,0.854964,10.1411,0.913856,10.8892
40.0979,1.6804,-2.06037,1.50987,1.24522,-0.767603,9.21172,0.207861,0.207861,0.207861,0.458297,-1.40866,9.94798,0.915723,10.5911
40.1979,1.63228,-2.05033,1.50653,1.17361,-0.752673,9.22292,0.209216,0.209216,0.209216,-2.12061,0.530331,11.295,0.918432,10.2892
40.2978,1.58407,-2.03885,1.50224,1.02659,-0.623269,9.36623,0.210363,0.210363,0.210363,-0.819548,-0.883763,9.61758,0.920726,9.98657
40.3978,1.53613,-2.02665,1.49744,0.833332,-0.561908,9.42627,0.211037,0.211037,0.211037,-2.34264,-1.13038,10.4597,0.922074,9.68907
40.4979,1.48868,-2.01455,1.49291,0.22282,-0.573674,9.4994,0.211077,0.211077,0.211077,0.803283,-2.04694,9.85102,0.922154,9.40158
40.5978,1.4425,-2.00369,1.49015,-0.22807,-0.712307,9.51596,0.21059,0.21059,0.21059,-0.645334,-2.13399,11.0094,0.92118,9.13202
40.6979,1.39906,-1.99471,1.49028,-0.926233,-0.921031,9.59654,0.209181,0.209181,0.209181,0.352319,0.138419,10.4025,0.918363,8.89097
40.7978,1.36289,-1.98784,1.49336,-0.810215,-0.953433,9.65697,0.206455,0.206455,0.206455,0.0793608,-0.154027,10.1136,0.912911,8.70137
40.8979,1.32591,-1.98127,1.49626,-0.341868,-0.900788,9.68119,0.20012,0.20012,0.20012,0.151733,0.0741608,10.1282,0.90024,8.52485
40.9979,1.2915,-1.97441,1.49676,0.0383246,-0.781705,9.68007,0.197608,0.197608,0.197608,-0.0558959,-0.489126,9.40848,0.895217,8.34786
41.0979,1.25824,-1.96532,1.4945,0.648934,-0.675785,9.61128,0.194387,0.194387,0.194387,1.54973,1.35203,8.49423,0.888774,8.17222
41.1979,1.2256,-1.95442,1.49069,1.15126,-0.45175,9.43892,0.192285,0.192285,0.192285,-1.7989,-2.91018,10.5156,0.884571,7.99061
41.2979,1.1921,-1.94034,1.48593,0.874618,-0.48434,9.36375,0.191724,0.191724,0.191724,0.740033,-0.593852,9.49601,0.883447,7.78975
41.3978,1.15653,-1.92486,1.4805,0.790194,-0.514607,9.28432,0.193587,0.193587,0.193587,1.36135,-2.55012,10.4614,0.887175,7.56865
41.4978,1.11866,-1.90833,1.47508,0.456755,-0.693775,9.28464,0.196702,0.196702,0.196702,-1.4658,-1.73209,9.49011,0.893405,7.33228
41.5978,1.07842,-1.89223,1.46941,0.066748,-0.893755,9.26263,0.199783,0.199783,0.199783,0.235131,-0.765613,8.5917,0.899565,7.09112
41.6979,1.03713,-1.87691,1.46416,-0.315146,-1.00839,9.154,0.202188,0.202188,0.202188,-1.22319,-0.478677,10.6851,0.904377,6.8548
41.7978,0.999805,-1.86474,1.46116,-0.756008,-1.02877,9.17232,0.203451,0.203451,0.203451,-0.384388,0.0608961,8.79836,0.906901,6.65401
41.8978,0.959112,-1.8537,1.46083,-0.840266,-0.942874,9.11822,0.200371,0.200371,0.200371,-0.301344,0.164513,9.41465,0.900743,6.46298
41.9978,0.919989,-1.84572,1.46217,-0.671909,-0.785912,9.06852,0.201057,0.201057,0.201057,-0.728637,-1.0907,8.74261,0.902114,6.27923
42.0979,0.881454,-1.84094,1.4632,-0.700857,-0.701612,8.97372,0.20028,0.20028,0.20028,-1.10809,-0.247967,10.14,0.900559,6.11792
42.1978,0.842702,-1.83898,1.46371,-0.613877,-0.606764,8.97014,0.199224,0.199224,0.199224,1.32284,-1.37612,9.21288,0.898447,5.97021
42.2978,0.803211,-1.83983,1.46372,-0.368725,-0.605417,8.95104,0.198716,0.198716,0.198716,0.557984,-1.54339,9.44625,0.897433,5.83115
42.3978,0.762154,-1.8433,1.46376,-0.235374,-0.680246,8.94094,0.199088,0.199088,0.199088,-0.0661545,-0.321882,9.68549,0.898176,5.69622
42.4978,0.720352,-1.84919,1.46558,-0.107538,-0.701524,8.95517,0.200648,0.200648,0.200648,0.139249,-0.245601,9.24474,0.901296,5.56678
42.5978,0.683107,-1.85605,1.46901,0.380915,-0.679311,8.9469,0.20215,0.20215,0.20215,-1.07702,-1.73477,9.82834,0.904301,5.46
42.6979,0.642174,-1.86521,1.47356,0.567131,-0.749829,8.97372,0.199516,0.199516,0.199516,0.453846,-0.0616687,9.24351,0.899032,5.3675
42.7979,0.602239,-1.87642,1.47778,0.583991,-0.737913,8.96881,0.20112,0.20112,0.20112,-0.216653,-0.172499,9.49883,0.90224,5.27408
42.8979,0.562884,-1.88876,1.48113,0.67006,-0.680768,8.96463,0.201611,0.201611,0.201611,0.748572,-2.52426,9.29171,0.903222,5.19423
42.9978,0.524373,-1.90177,1.48313,0.273485,-0.789887,8.94402,0.20148,0.20148,0.20148,0.645119,1.8233,9.85078,0.90296,5.12509
43.0979,0.486154,-1.91547,1.48435,0.450705,-0.642974,8.96003,0.200777,0.200777,0.200777,-1.14527,-1.6867,9.38331,0.901555,5.06486
43.1979,0.448618,-1.93013,1.48538,0.630149,-0.628229,8.96017,0.200333,0.200333,0.200333,-1.07453,-1.11083,10.3186,0.900666,5.01271
43.2979,0.411708,-1.94569,1.48667,0.491446,-0.653855,9.02529,0.199901,0.199901,0.199901,-0.381307,2.45637,9.29628,0.899802,4.96897
43.3979,0.376401,-1.96228,1.48925,0.734141,-0.419816,9.04475,0.199491,0.199491,0.199491,0.0634044,0.819923,9.19926,0.898981,4.93685
43.4979,0.341605,-1.98021,1.49347,0.273485,-0.172538,9.02625,0.198539,0.198539,0.198539,-1.82164,-0.597194,10.5005,0.897078,4.9164
43.5979,0.310867,-1.99759,1.49801,0.273485,-0.0520567,9.08687,0.198317,0.198317,0.198317,0.161481,-0.576594,9.34153,0.896633,4.90478
43.6978,0.276965,-2.01794,1.50309,0.273485,-0.0233135,9.10518,0.195485,0.195485,0.195485,0.525423,-0.588382,9.59163,0.89097,4.90888
43.7978,0.242544,-2.03921,1.50731,0.0692271,-0.0597481,9.10976,0.197266,0.197266,0.197266,-1.65304,0.277348,10.7837,0.894532,4.9021
43.8979,0.207197,-2.0615,1.51143,0.306006,-0.0681617,9.19909,0.198852,0.198852,0.198852,-0.540025,-1.59734,9.75102,0.897703,4.90122
43.9979,0.170253,-2.08426,1.51531,0.242258,-0.207006,9.25295,0.200535,0.200535,0.200535,2.2248,0.634924,9.37278,0.901069,4.90169
44.0978,0.131903,-2.1074,1.51819,0.230424,-0.233636,9.24646,0.202348,0.202348,0.202348,-1.32109,1.47225,9.51737,0.904696,4.90385
44.1978,0.0921718,-2.13018,1.51953,0.360691,-0.110268,9.21243,0.204042,0.204042,0.204042,-0.579217,1.08428,9.75134,0.908084,4.90589
44.2978,0.0505581,-2.15207,1.5193,0.48464,0.0692271,9.18391,0.205438,0.205438,0.205438,-0.448748,1.52637,10.0091,0.910876,4.90539
44.3978,0.0113873,-2.17086,1.51775,0.276687,0.306006,9.18474,0.206921,0.206921,0.206921,0.664437,-2.13788,10.4923,0.913842,4.90043
44.4978,-0.0387262,-2.1918,1.51463,-0.254039,0.242258,9.24857,0.205094,0.205094,0.205094,1.25448,0.670987,9.90355,0.910188,4.89961
44.5982,-0.0815362,-2.20733,1.5117,0.273485,0.230424,9.29024,0.211916,0.211916,0.211916,-1.91568,1.89487,10.3385,0.923832,4.86242
44.6979,-0.131197,-2.22312,1.50862,0.360691,0.360691,9.35809,0.20899,0.20899,0.20899,-0.607186,0.955949,10.9886,0.91798,4.85437
44.7978,-0.182973,-2.2378,1.5061,0.48464,0.48464,9.48824,0.211851,0.211851,0.211851,-0.27524,-2.45951,10.7022,0.923701,4.82206
44.8979,-0.236408,-2.25107,1.50418,0.276687,0.276687,9.61614,0.214253,0.214253,0.214253,2.10231,-3.94078,10.0417,0.928506,4.78827
44.9978,-0.2907,-2.2627,1.50281,-0.254039,-0.254039,9.66399,0.215949,0.215949,0.215949,-1.10437,-0.0774049,9.54785,0.931897,4.7545
45.0979,-0.345293,-2.27222,1.50166,-0.551342,-0.551342,9.60873,0.216768,0.216768,0.216768,-0.109637,0.258123,9.67921,0.933536,4.72013
45.1979,-0.399569,-2.27941,1.50109,-0.625907,-0.625907,9.51068,0.216908,0.216908,0.216908,0.49365,-2.86248,10.0095,0.933816,4.68423
45.2978,-0.452723,-2.28395,1.50084,-0.842163,-0.842163,9.43388,0.216511,0.216511,0.216511,1.27246,-0.0103761,11.1512,0.933021,4.64539
45.3978,-0.504254,-2.28557,1.50049,-0.854401,-0.854401,9.49105,0.215491,0.215491,0.215491,-2.17706,-1.91172,9.61103,0.930982,4.60289
45.4979,-0.549177,-2.28469,1.50002,-0.921166,-0.921166,9.48539,0.213991,0.213991,0.213991,-0.155046,1.50222,8.47332,0.927981,4.56192
45.598,-0.59681,-2.28149,1.49936,0.128386,-0.722681,9.3484,0.208996,0.208996,0.208996,0.180053,1.61942,10.1024,0.917991,4.52503
45.6979,-0.642649,-2.27638,1.49889,0.314591,-0.376903,9.28274,0.208811,0.208811,0.208811,1.45145,-2.34093,9.45377,0.917623,4.46759
45.798,-0.686912,-2.26994,1.49826,0.481325,-0.330314,9.21424,0.207919,0.207919,0.207919,0.356203,0.432002,9.79074,0.915838,4.4119
45.8979,-0.729227,-2.26285,1.49757,0.946455,-0.245622,9.18029,0.206572,0.206572,0.206572,0.24558,-1.73365,10.2149,0.913143,4.35999
45.9979,-0.770126,-2.25539,1.49716,0.678979,-0.331943,9.20652,0.204589,0.204589,0.204589,-0.611792,0.233372,8.73146,0.909179,4.31303
46.0979,-0.809762,-2.24799,1.49707,0.709026,-0.354546,9.14441,0.20264,0.20264,0.20264,-0.798774,2.81702,8.71349,0.905279,4.2701
46.1979,-0.844985,-2.24125,1.49697,0.979749,-0.12525,9.03092,0.200802,0.200802,0.200802,-0.848719,1.22779,10.2458,0.901603,4.23435
46.2979,-0.883804,-2.23391,1.49689,-0.419816,0.114303,9.01781,0.196643,0.196643,0.196643,-1.16084,-2.62314,9.70963,0.893287,4.20589
46.3979,-0.922384,-2.22689,1.49724,-0.172538,0.0447819,9.02382,0.197293,0.197293,0.197293,1.30951,0.715094,8.83014,0.894585,4.16476
46.4979,-0.960974,-2.22022,1.49766,-0.0520567,0.0424012,8.9735,0.197656,0.197656,0.197656,-0.239684,-0.0424297,10.0924,0.895311,4.12933
46.5978,-0.999686,-2.21399,1.49778,-0.0233135,0.0266052,8.98989,0.197836,0.197836,0.197836,2.44842,1.96564,8.65959,0.895673,4.09952
46.6979,-1.03876,-2.2084,1.49747,-0.0597481,0.163041,8.93555,0.197894,0.197894,0.197894,0.262386,0.375209,10.0651,0.895788,4.07609
46.7979,-1.07822,-2.20354,1.49666,-0.0681617,0.263042,8.94989,0.198036,0.198036,0.198036,1.00795,-1.91048,11.0665,0.896072,4.05878
46.8979,-1.11797,-2.19937,1.49578,-0.207006,0.151652,9.08577,0.198288,0.198288,0.198288,-0.36546,-0.569217,9.54569,0.896576,4.04729
46.9979,-1.15767,-2.1956,1.49467,-0.233636,0.0192206,9.16766,0.19856,0.19856,0.19856,0.0777734,2.58201,10.1975,0.89712,4.04071
47.0978,-1.19363,-2.19255,1.49388,-0.110268,0.13472,9.25745,0.198614,0.198614,0.198614,0.338632,1.94916,9.54975,0.897228,4.03976
47.1978,-1.2375,-2.18878,1.49313,0.0692271,0.346674,9.29473,0.195768,0.195768,0.195768,-1.02339,-2.52191,9.68115,0.891536,4.05235
47.2978,-1.27332,-2.18563,1.49275,0.306006,0.252344,9.29635,0.2002,0.2002,0.2002,-0.337093,2.69259,9.82813,0.900401,4.04097
47.3979,-1.31218,-2.18212,1.49242,-0.419816,0.377486,9.29378,0.196594,0.196594,0.196594,-0.846176,2.43265,10.7218,0.893188,4.02193
47.4979,-1.35132,-2.17896,1.49235,-0.172538,0.612077,9.35362,0.196829,0.196829,0.196829,-0.767897,0.319841,9.36642,0.893658,3.85021
47.598,-1.39143,-2.17634,1.49204,-0.0520567,0.732406,9.34397,0.197243,0.197243,0.197243,-0.0345367,0.407177,9.27682,0.894487,3.67706
47.6979,-1.43246,-2.17454,1.49155,-0.0233135,0.772863,9.28289,0.198194,0.198194,0.198194,-1.10354,-1.54175,9.14219,0.896388,3.50167
47.7978,-1.47539,-2.17362,1.49097,-0.0597481,0.600948,9.18383,0.199345,0.199345,0.199345,-0.472498,-0.381515,10.1924,0.898689,3.32153
47.8979,-1.51988,-2.17391,1.49025,-0.0681617,0.397656,9.1546,0.201278,0.201278,0.201278,-0.751821,-2.04996,8.7139,0.902557,3.13651
47.9979,-1.5609,-2.1753,1.48926,-0.207006,0.0574306,9.05416,0.20331,0.20331,0.20331,1.97182,-0.109582,9.64829,0.906619,2.96887
48.0978,-1.61191,-2.17803,1.48768,-0.233636,-0.16989,9.00004,0.201701,0.201701,0.201701,0.294816,-1.80925,10.1207,0.903402,2.78043
48.1979,-1.65369,-2.18139,1.48663,-0.110268,-0.445032,9.01681,0.208002,0.208002,0.208002,1.39584,-1.22751,10.6373,0.916005,2.60269
48.298,-1.69886,-2.18586,1.48597,0.0692271,-0.660385,9.12655,0.204523,0.204523,0.204523,0.0905255,0.0166094,8.62254,0.909046,2.45228
48.3979,-1.74242,-2.19134,1.48602,0.306006,-0.709942,9.11125,0.205038,0.205038,0.205038,1.43054,1.21399,10.0454,0.910075,2.29746
48.498,-1.78396,-2.19744,1.48648,0.0994549,-0.548963,9.13604,0.204341,0.204341,0.204341,0.356397,0.196873,7.9456,0.908683,2.15807
48.5978,-1.82296,-2.20431,1.48744,0.313912,-0.359972,9.00953,0.202701,0.202701,0.202701,-0.879371,-1.66184,9.84698,0.905403,2.03446
48.6979,-1.86006,-2.21203,1.4884,0.207805,-0.327557,8.95439,0.200237,0.200237,0.200237,-0.0398625,-0.0697193,10.3697,0.900474,1.92351
48.7979,-1.8959,-2.22052,1.4887,0.403792,-0.276916,8.98953,0.197837,0.197837,0.197837,0.456475,-2.12829,8.90738,0.895673,1.81955
48.8978,-1.93157,-2.23009,1.4884,0.326371,-0.383211,8.96598,0.195914,0.195914,0.195914,0.686763,1.98813,10.4148,0.891829,1.71754
48.9978,-1.96788,-2.23985,1.48769,0.514388,-0.271647,9.02151,0.195152,0.195152,0.195152,-0.00430736,0.466864,9.77035,0.890304,1.61229
49.0979,-2.00175,-2.24908,1.48712,0.681547,-0.146861,9.07425,0.195376,0.195376,0.195376,-1.02031,1.57967,9.65563,0.890752,1.51336
49.1978,-2.04057,-2.25974,1.48735,0.230424,0.0566509,9.11362,0.193611,0.193611,0.193611,-1.3382,-0.996791,10.4936,0.887221,1.41023
49.2979,-2.08148,-2.27159,1.4893,0.360691,0.0993469,9.20791,0.19727,0.19727,0.19727,-0.775029,0.0381758,10.467,0.894539,1.28575
49.3978,-2.12461,-2.28444,1.49296,0.48464,0.109554,9.34407,0.202745,0.202745,0.202745,-0.58622,1.91034,9.94462,0.905489,1.15269
49.4978,-2.16993,-2.29873,1.49706,0.276687,0.252738,9.46957,0.209314,0.209314,0.209314,-1.9311,-1.34619,8.88518,0.918628,1.01445
49.5979,-2.21724,-2.3141,1.49906,-0.254039,0.196249,9.50041,0.216379,0.216379,0.216379,-0.731104,1.295,9.50899,0.932759,0.874098
49.6979,-2.26544,-2.33055,1.49939,0.273485,0.247694,9.53604,0.223224,0.223224,0.223224,-1.16316,1.097,8.74336,0.946449,0.737637
49.7978,-2.31637,-2.34855,1.4997,0.360691,0.353749,9.51982,0.229482,0.229482,0.229482,-1.1843,-1.20725,10.4683,0.958965,0.602863
49.8979,-2.36294,-2.36687,1.50075,0.48464,0.268609,9.65651,0.237262,0.237262,0.237262,0.233241,-0.939497,10.5527,0.974525,0.477789
49.998,-2.41558,-2.39075,1.50301,0.276687,0.0949503,9.91345,0.240299,0.240299,0.240299,-1.16655,0.725358,10.4335,0.980599,0.367072
50.0979,-2.46869,-2.4192,1.50595,-0.254039,0.0463526,10.2366,0.250256,0.250256,0.250256,-0.818128,-1.45712,8.78147,1.00051,0.238311
50.1978,-2.52112,-2.45225,1.50815,-0.138424,-0.138424,10.4168,0.259769,0.259769,0.259769,-1.62527,1.85664,9.28496,1.01954,0.123284
50.2979,-2.5726,-2.49042,1.50883,-0.138424,-0.0251289,10.5536,0.267847,0.267847,0.267847,-0.10737,-1.17841,10.0909,1.03569,0.0279225
50.3979,-2.62305,-2.53278,1.5085,0.68038,-0.0709654,10.7568,0.275005,0.275005,0.275005,0.220444,-2.08092,9.54798,1.05001,-0.0496222
50.4979,-2.6713,-2.57836,1.50756,0.339141,-0.329128,10.9346,0.281102,0.281102,0.281102,-0.203527,-1.83857,8.64051,1.0622,-0.107038
50.5979,-2.71842,-2.62471,1.50594,0.29028,-0.668741,10.9815,0.285218,0.285218,0.285218,2.25212,0.0391865,11.0207,1.07044,-0.144697
50.6979,-2.76377,-2.67085,1.50133,0.400516,-0.789093,11.2414,0.287391,0.287391,0.287391,0.471197,2.08206,10.0216,1.07478,-0.163085
50.7979,-2.80425,-2.71059,1.49597,0.510752,-0.506223,11.4947,0.287693,0.287693,0.287693,-1.56743,2.90959,9.55529,1.07539,-0.167448
50.8979,-2.85024,-2.75382,1.4935,0.620988,0.0734118,11.6688,0.282252,0.282252,0.282252,-0.570233,-0.243902,8.05772,1.0645,-0.142742
50.9978,-2.89777,-2.79368,1.49249,0.731224,0.400736,11.5889,0.284308,0.284308,0.284308,0.0864492,-0.927472,10.9836,1.06862,-0.149326
51.0978,-2.94564,-2.82976,1.49075,0.84146,0.427266,11.711,0.284776,0.284776,0.284776,-1.72258,-1.26818,8.74546,1.06955,-0.148132
51.1979,-2.99448,-2.86414,1.48784,0.951696,0.214619,11.6916,0.283352,0.283352,0.283352,0.277579,-1.36525,8.53796,1.0667,-0.135567
51.2979,-3.04471,-2.89781,1.48336,-0.277714,-0.130398,11.5636,0.282204,0.282204,0.282204,1.40255,0.702421,9.73155,1.06441,-0.119616
51.3978,-3.09445,-2.93039,1.47786,-0.288178,-0.263571,11.5221,0.281832,0.281832,0.281832,0.150361,-1.13951,10.1817,1.06366,-0.101291
51.4979,-3.14457,-2.96125,1.47353,-0.302127,-0.445413,11.5937,0.280313,0.280313,0.280313,1.48001,-2.40768,10.3337,1.06063,-0.074591
51.5978,-3.19386,-2.99098,1.46907,-0.293836,-0.772042,11.7405,0.278251,0.278251,0.278251,-0.796593,-2.42473,9.67345,1.0565,-0.0404294
51.698,-3.24221,-3.01779,1.46375,-0.271857,-1.14603,11.8319,0.275364,0.275364,0.275364,0.369798,-1.15503,9.46649,1.05073,-0.00167564
51.7978,-3.28456,-3.03818,1.46045,-0.242493,-1.3607,11.8445,0.27147,0.27147,0.27147,-2.41583,0.757809,9.73293,1.04294,0.0365115
51.8979,-3.32986,-3.05662,1.45888,-0.228237,-1.25733,11.8365,0.262751,0.262751,0.262751,0.166331,1.81654,9.34548,1.0255,0.0937398
51.9979,-3.37265,-3.06921,1.45968,-0.194153,-0.86179,11.7637,0.259416,0.259416,0.259416,0.52989,-1.94481,9.60905,1.01883,0.121407
52.098,-3.41227,-3.07503,1.46129,-0.161324,-0.717619,11.6876,0.254625,0.254625,0.254625,0.843,-1.05575,9.28725,1.00925,0.144807
52.1979,-3.44456,-3.07243,1.46282,-0.118569,-0.667281,11.5924,0.248975,0.248975,0.248975,-2.70675,1.05423,9.4152,0.997951,0.157281
52.2979,-3.47209,-3.06412,1.46491,-0.0880835,-0.497381,11.5219,0.240452,0.240452,0.240452,0.444609,-0.431383,10.0699,0.980905,0.170955
52.3979,-3.50156,-3.05271,1.46794,-0.0569912,-0.397881,11.5379,0.233877,0.233877,0.233877,0.516651,-0.671472,10.5942,0.967754,0.171645
52.4978,-3.53088,-3.03839,1.47125,-0.0462696,-0.371924,11.6546,0.234583,0.234583,0.234583,0.593495,1.24944,9.78284,0.969165,0.139923
52.5979,-3.56004,-3.02191,1.47368,-0.0508388,-0.235266,11.7703,0.237494,0.237494,0.237494,-1.79516,2.48162,10.1774,0.974987,0.0972999
52.6978,-3.58728,-3.0066,1.47545,-0.0539324,0.0770412,11.9168,0.240601,0.240601,0.240601,0.948108,-1.06387,9.30736,0.981201,0.0581071
52.7979,-3.61893,-2.9892,1.47689,-0.0433961,0.183551,12.0042,0.239954,0.239954,0.239954,-0.210637,-1.47592,9.89201,0.979908,0.0324346
52.8979,-3.65229,-2.97221,1.47823,-0.0614045,0.106374,12.093,0.243845,0.243845,0.243845,0.0181163,1.37026,9.13147,0.98769,-0.00715665
52.9979,-3.68813,-2.95598,1.47967,-0.0689868,0.157891,12.111,0.247411,0.247411,0.247411,-1.79231,-2.48858,10.8131,0.994822,-0.0403873
53.0979,-3.72687,-2.94025,1.48261,-0.0784868,-0.0537103,12.2323,0.251522,0.251522,0.251522,-0.28542,-0.216895,9.60893,1.00304,-0.0705493
53.1979,-3.76787,-2.92432,1.48638,-0.0883049,-0.218158,12.3074,0.256659,0.256659,0.256659,1.30831,-1.31652,9.82071,1.01332,-0.100687
53.2979,-3.8107,-2.90811,1.49085,-0.10063,-0.230489,12.3684,0.261885,0.261885,0.261885,-1.20777,1.56608,9.75105,1.02377,-0.1269
53.3978,-3.854,-2.8908,1.49673,-0.11271,-0.234092,12.4105,0.266186,0.266186,0.266186,-0.195811,-0.299575,10.6941,1.03237,-0.146956
53.4978,-3.89689,-2.872,1.50247,-0.127297,-0.238938,12.5356,0.26881,0.26881,0.26881,-0.220679,-2.8868,10.0984,1.03762,-0.15875
53.5979,-3.93846,-2.85064,1.50645,-0.14298,-0.23384,12.6451,0.269849,0.269849,0.269849,-0.0784883,-1.71917,8.50539,1.0397,-0.165132
53.6979,-3.97457,-2.82929,1.50748,-0.160421,-0.24182,12.5706,0.269992,0.269992,0.269992,0.649633,1.89648,9.73329,1.03998,-0.168627
53.7979,-4.01331,-2.80249,1.506,-0.174799,-0.259834,12.5174,0.266163,0.266163,0.266163,-0.219202,0.113172,8.42602,1.03233,-0.158218
53.8978,-4.05082,-2.773,1.50144,-0.211062,-0.26413,12.3426,0.269009,0.269009,0.269009,-1.13597,0.0931884,8.79542,1.03802,-0.17655
53.9979,-4.08758,-2.74055,1.4962,-0.226136,-0.284463,12.1457,0.272135,0.272135,0.272135,0.708601,0.222665,9.96454,1.04427,-0.19683
54.0978,-4.12385,-2.70663,1.49178,-0.232179,-0.286916,12.0826,0.275262,0.275262,0.275262,-0.0225045,1.62273,9.28562,1.05052,-0.215079
54.1978,-4.16067,-2.67248,1.48774,-0.240737,-0.308784,12.0467,0.27703,0.27703,0.27703,-0.127818,1.08456,10.0947,1.05406,-0.222341
54.2978,-4.19918,-2.63957,1.484,-0.249837,-0.32159,12.1199,0.27779,0.27779,0.27779,-0.64376,-2.11349,9.81631,1.05558,-0.216346
54.3979,-4.23989,-2.60927,1.48145,-0.246879,-0.315353,12.2223,0.277776,0.277776,0.277776,-0.69275,-1.76759,11.0425,1.05555,-0.195538
54.4979,-4.2791,-2.58518,1.48023,-0.232217,-0.320457,12.4567,0.276872,0.276872,0.276872,0.999512,-0.80251,8.8102,1.05374,-0.160942
54.598,-4.32568,-2.56226,1.47978,-0.208143,-0.309636,12.5028,0.271541,0.271541,0.271541,1.04529,-0.0246651,8.80095,1.04308,-0.0901419
54.6979,-4.37557,-2.54275,1.48006,-0.180121,-0.309304,12.3908,0.271931,0.271931,0.271931,-1.21162,-3.56889,10.2323,1.04386,-0.0284478
54.798,-4.42727,-2.52557,1.48072,-0.173807,-0.301123,12.3219,0.271362,0.271362,0.271362,-1.48276,-1.75333,9.64063,1.04272,0.0487771
54.8978,-4.47945,-2.5101,1.48293,-0.168689,-0.298987,12.1997,0.268719,0.268719,0.268719,-1.18419,-1.40778,9.49485,1.03744,0.143249
54.9979,-4.53093,-2.49466,1.48708,-0.191115,-0.305019,12.0187,0.264021,0.264021,0.264021,-0.773438,0.0811807,10.3798,1.02804,0.250621
55.0978,-4.58148,-2.47851,1.49169,-0.192133,-0.301227,11.896,0.258213,0.258213,0.258213,2.48001,-1.00952,9.58087,1.01643,0.365443
55.1979,-4.63068,-2.46087,1.49523,-0.212183,-0.295518,11.7155,0.252335,0.252335,0.252335,-1.96023,-3.51944,9.67449,1.00467,0.481475
55.2979,-4.67802,-2.44068,1.49646,-0.228063,-0.28784,11.5095,0.246617,0.246617,0.246617,1.1961,-2.92323,9.90471,0.993234,0.595423
55.3978,-4.71859,-2.4198,1.4961,-0.242641,-0.295893,11.315,0.241234,0.241234,0.241234,-0.867497,0.494441,9.24827,0.982468,0.695943
55.498,-4.76129,-2.39387,1.49525,-0.242448,-0.281467,11.0746,0.233041,0.233041,0.233041,2.04221,-2.76552,10.2984,0.966081,0.812682
55.5979,-4.80156,-2.36547,1.4951,-0.27006,-0.26622,10.9076,0.230767,0.230767,0.230767,-0.554517,-0.0155374,10.506,0.961533,0.903079
55.6979,-4.83935,-2.33493,1.49548,-0.285677,-0.257123,10.8084,0.227828,0.227828,0.227828,0.0454571,-0.556515,9.6539,0.955656,0.992774
55.7978,-4.87477,-2.30312,1.49607,-0.319563,-0.246642,10.6635,0.224407,0.224407,0.224407,0.319101,3.23294,9.20722,0.948815,1.08161
55.8978,-4.90834,-2.2709,1.49721,-0.330571,-0.246127,10.4482,0.220611,0.220611,0.220611,1.12812,-0.766749,10.6173,0.941221,1.17092
55.9979,-4.94097,-2.23901,1.49877,-0.336679,-0.234932,10.3256,0.216675,0.216675,0.216675,-0.645113,-2.6919,9.65282,0.933351,1.26239
56.0978,-4.97321,-2.20768,1.49976,-0.350191,-0.214478,10.171,0.212849,0.212849,0.212849,0.139231,1.75542,10.2342,0.925698,1.35656
56.1979,-5.00189,-2.18073,1.50023,-0.379417,-0.21994,10.0489,0.20929,0.20929,0.20929,-0.553898,-0.599587,9.17449,0.918581,1.44456
56.2979,-5.03783,-2.14994,1.50098,-0.403378,-0.234181,9.86769,0.203147,0.203147,0.203147,0.112015,-2.36693,9.78626,0.906294,1.56605
