Time,PosX,PosY,PosZ,PredDx,PredDy,PredDz,UncertaintyX,UncertaintyY,UncertaintyZ,ActualDx,ActualDy,ActualDz, AdaptiveRSafe,CBFValue
35.7959,5.04084,2.04451,0.123844,-0.241801,-0.302429,9.69158,0.0645725,0.0645725,0.0645725,-0.0299575,-0.477111,9.4126,0.629145,40.2759
35.8959,5.04136,2.0446,0.123812,-0.238475,-0.304613,9.70201,0.0634704,0.0634704,0.0634704,0.119095,-0.298749,9.47816,0.626941,40.2854
35.9959,5.04191,2.04451,0.123829,-0.233105,-0.306236,9.70824,0.0624754,0.0624754,0.0624754,0.176522,-0.431863,9.50858,0.624951,40.2941
36.0959,5.04215,2.04444,0.123749,-0.22586,-0.308412,9.7115,0.0614721,0.0614721,0.0614721,-0.0972192,-0.667031,10.4893,0.622944,40.2993
36.1959,5.04251,2.04447,0.123636,-0.219325,-0.3127,9.71968,0.0604394,0.0604394,0.0604394,0.0529323,-0.196987,9.64538,0.620879,40.3062
36.2959,5.04246,2.0443,0.123574,-0.212314,-0.315192,9.72543,0.0595906,0.0595906,0.0595906,-0.109598,-0.19708,9.20463,0.619181,40.3071
36.3959,5.04257,2.04424,0.123488,-0.20622,-0.3163,9.72634,0.0584647,0.0584647,0.0584647,0.192973,-0.329926,9.49756,0.616929,40.311
36.4959,5.04261,2.04399,0.123503,-0.198858,-0.317242,9.72553,0.0575369,0.0575369,0.0575369,0.287089,-0.377731,9.58304,0.615074,40.3127
36.596,5.04256,2.04374,0.123454,-0.190092,-0.318339,9.72402,0.0565132,0.0565132,0.0565132,-0.0558561,-0.688684,10.705,0.613026,40.3136
36.6959,5.04291,2.04348,0.12346,-0.18252,-0.321455,9.72895,0.055517,0.055517,0.055517,-0.129993,-0.299313,9.84244,0.611034,40.3192
36.7959,5.04269,2.04343,0.123603,-0.176326,-0.323718,9.73346,0.0547867,0.0547867,0.0547867,-0.626976,0.256034,9.92324,0.609573,40.3181
36.8959,5.04256,2.04331,0.123569,-0.17418,-0.322109,9.73809,0.0538065,0.0538065,0.0538065,0.0585887,-0.388102,9.99378,0.607613,40.3184
36.996,5.04227,2.04318,0.123589,-0.171242,-0.321224,9.74314,0.0529493,0.0529493,0.0529493,-0.233704,-0.386035,9.89415,0.605899,40.3165
37.0959,5.04207,2.04365,0.124007,-0.169361,-0.320884,9.74791,0.052044,0.052044,0.052044,0.184233,0.450342,9.96038,0.604088,40.3182
37.196,5.04168,2.04451,0.124583,-0.165998,-0.316582,9.75272,0.0513449,0.0513449,0.0513449,-0.951858,-0.514994,9.74496,0.60269,40.3187
37.2959,5.04193,2.04491,0.124976,-0.167373,-0.314308,9.75634,0.0508824,0.0508824,0.0508824,0.231682,-0.43784,9.7235,0.601765,40.3245
37.3959,5.04154,2.04573,0.125674,-0.166336,-0.31317,9.75895,0.0505618,0.0505618,0.0505618,0.544133,-0.236109,10.1429,0.601124,40.3238
37.4959,5.04123,2.04643,0.126164,-0.161864,-0.311948,9.76283,0.0504576,0.0504576,0.0504576,0.309958,-0.408927,9.40544,0.600915,40.3233
37.5959,5.04037,2.04734,0.126777,-0.15588,-0.311535,9.76393,0.0504621,0.0504621,0.0504621,-0.239833,-0.67667,9.34491,0.600924,40.3166
37.696,5.03979,2.05006,0.128268,-0.151567,-0.31319,9.76243,0.0508329,0.0508329,0.0508329,0.569825,-1.14736,9.93484,0.601666,40.3199
37.796,5.03979,2.05393,0.12892,-0.143379,-0.319722,9.76145,0.0544285,0.0544285,0.0544285,0.0896514,0.0262905,9.63726,0.608857,40.327
37.896,5.03981,2.05739,0.128138,-0.133911,-0.323149,9.7586,0.0605058,0.0605058,0.0605058,0.0385884,-1.10602,10.0862,0.621012,40.3264
37.9959,5.03998,2.06115,0.127823,-0.123761,-0.333027,9.75796,0.0658594,0.0658594,0.0658594,0.313724,-0.724693,9.35452,0.631719,40.3306
38.0959,5.04025,2.06488,0.128128,-0.109766,-0.345923,9.75187,0.072607,0.072607,0.072607,-0.489399,0.0718733,9.69401,0.645214,40.3321
38.1959,5.04092,2.06953,0.127893,-0.772042,-0.35203,9.74443,0.0794466,0.0794466,0.0794466,-0.168789,-0.680677,9.68981,0.658893,40.3415
38.2959,5.04259,2.07658,0.1283,-1.14603,-0.362807,9.73509,0.0878102,0.0878102,0.0878102,0.143181,-0.445441,9.5388,0.67562,40.3686
38.3959,5.04552,2.0866,0.130325,-1.3607,-0.374916,9.7191,0.101063,0.101063,0.101063,-0.0867519,-0.00635943,9.9651,0.702125,40.4093
38.4961,5.04882,2.09776,0.135495,-1.25733,-0.376478,9.7054,0.118942,0.118942,0.118942,-0.557188,-0.640762,10.7887,0.737885,40.4444
38.5959,5.05253,2.11109,0.145951,-0.86179,-0.388308,9.72518,0.135308,0.135308,0.135308,-0.75977,-0.671038,10.5102,0.770616,40.496
38.6959,5.05609,2.12522,0.163054,-0.717619,-0.412169,9.76601,0.152259,0.152259,0.152259,-0.415502,-0.131921,10.0512,0.804518,40.5456
38.796,5.06,2.13939,0.183669,-0.667281,-0.414745,9.79744,0.168166,0.168166,0.168166,0.10227,-0.372814,10.8213,0.836332,40.6012
38.8959,5.06406,2.15332,0.205436,-0.497381,-0.413295,9.86524,0.179538,0.179538,0.179538,-0.0284913,-0.197055,9.49144,0.859077,40.6716
38.9959,5.06842,2.16661,0.226686,-0.397881,-0.397114,9.86168,0.184456,0.184456,0.184456,-0.03382,-0.482654,10.2144,0.868911,40.7649
39.0959,5.07294,2.17812,0.246759,-0.371924,-0.390689,9.85564,0.183883,0.183883,0.183883,0.0122016,-0.280765,10.4388,0.867766,40.8718
39.1959,5.07788,2.18843,0.266204,-0.235266,-0.377779,9.86122,0.180111,0.180111,0.180111,-0.210741,-0.482231,9.70669,0.860222,40.9899
39.296,5.08348,2.19673,0.284552,0.0770412,-0.374107,9.82567,0.176033,0.176033,0.176033,-0.371532,-0.382614,9.68131,0.852067,41.1084
39.3959,5.08988,2.20478,0.303005,0.183551,-0.370704,9.76471,0.171915,0.171915,0.171915,-0.297622,-0.53013,9.44385,0.843829,41.2356
39.4959,5.0962,2.212,0.321674,0.106374,-0.376234,9.6747,0.169466,0.169466,0.169466,-0.289418,-0.287928,10.6163,0.838931,41.3527
39.5959,5.10267,2.21792,0.341333,0.157891,-0.373978,9.636,0.168055,0.168055,0.168055,-0.361305,-0.121455,9.78,0.836109,41.4627
39.696,5.10712,2.22068,0.357447,-0.0537103,-0.357012,9.58733,0.167998,0.167998,0.167998,0.37362,-0.341791,9.49279,0.835996,41.5294
39.796,5.10989,2.22246,0.373766,-0.222117,-0.343955,9.5271,0.163982,0.163982,0.163982,-0.207599,-0.410546,9.77696,0.827964,41.5846
39.896,5.11158,2.22319,0.391004,-0.451134,-0.337603,9.47715,0.160933,0.160933,0.160933,-0.230214,-0.225556,9.88872,0.821865,41.6185
39.996,5.11259,2.22296,0.409769,-0.408323,-0.326802,9.4418,0.159696,0.159696,0.159696,0.125611,-0.405896,10.8393,0.819393,41.6339
40.0959,5.11279,2.22298,0.428811,-0.369799,-0.322673,9.46704,0.160658,0.160658,0.160658,-0.295805,-0.43318,9.50146,0.821316,41.6333
40.1959,5.11299,2.22372,0.449071,-0.603588,-0.324742,9.4647,0.161733,0.161733,0.161733,-0.0816161,-0.401316,10.616,0.823467,41.6354
40.2959,5.11375,2.22428,0.472555,-0.875304,-0.329671,9.50083,0.163422,0.163422,0.163422,0.209238,-0.260464,10.5172,0.826844,41.6417
40.396,5.11561,2.22645,0.499321,-0.781188,-0.328464,9.55642,0.167292,0.167292,0.167292,0.0367308,-0.807124,10.7142,0.834584,41.6613
40.4959,5.11877,2.22982,0.531222,-0.630789,-0.35523,9.63303,0.172169,0.172169,0.172169,-0.294447,-0.55067,10.0733,0.844337,41.6986
40.596,5.12296,2.23339,0.569234,-0.460583,-0.385594,9.67879,0.179489,0.179489,0.179489,0.0561766,-0.371244,9.93308,0.858977,41.7409
40.6961,5.12738,2.23572,0.609385,-0.28352,-0.404262,9.68677,0.188887,0.188887,0.188887,-0.312829,-0.011292,9.58402,0.877774,41.7728
40.7959,5.13197,2.23585,0.649895,0.0267818,-0.384682,9.64117,0.195255,0.195255,0.195255,-0.360489,-0.193147,10.3973,0.890509,41.807
40.8959,5.13757,2.23397,0.690059,0.331998,-0.35444,9.6272,0.198056,0.198056,0.198056,0.209582,-0.574691,10.1486,0.896112,41.8574
40.9959,5.143,2.22992,0.727959,0.250814,-0.349986,9.61513,0.198846,0.198846,0.198846,-0.098776,-0.377383,9.73638,0.897691,41.9032
41.096,5.14832,2.22298,0.761459,-0.0397295,-0.347342,9.57399,0.197543,0.197543,0.197543,-0.514312,-0.560009,9.82856,0.895086,41.9423
41.1959,5.15318,2.21395,0.792422,-0.322716,-0.360311,9.5285,0.194149,0.194149,0.194149,0.0081453,0.0154342,9.25231,0.888298,41.9741
41.2959,5.15758,2.20276,0.82328,-0.484891,-0.33992,9.44254,0.191152,0.191152,0.191152,-0.116663,-0.25485,8.93184,0.882303,41.9894
41.396,5.16176,2.191,0.851535,-0.929082,-0.319352,9.31288,0.19032,0.19032,0.19032,-0.249123,-0.356807,9.53503,0.88064,41.9923
41.4961,5.16585,2.1809,0.873016,-1.29111,-0.307804,9.21107,0.188334,0.188334,0.188334,-0.245148,-0.00953953,8.85157,0.876668,42.0055
41.596,5.17033,2.17159,0.891514,-1.51072,-0.280153,9.09636,0.181655,0.181655,0.181655,-0.138637,-0.843231,9.29204,0.86331,42.0435
41.6959,5.17578,2.16412,0.906168,-1.45111,-0.296121,9.01057,0.175105,0.175105,0.175105,-0.13727,-0.48157,9.44581,0.85021,42.1008
41.796,5.18073,2.15956,0.915929,-1.34678,-0.316717,8.9596,0.167683,0.167683,0.167683,-0.165681,-0.352837,9.16839,0.835365,42.1673
41.8959,5.18439,2.157,0.925336,-1.49492,-0.332024,8.9231,0.158112,0.158112,0.158112,-0.321548,-0.402379,10.7361,0.816224,42.2332
41.9959,5.1871,2.14922,0.942971,-1.72401,-0.345363,8.96684,0.149997,0.149997,0.149997,-0.346711,-0.609677,9.79528,0.799993,42.2594
42.0959,5.18762,2.13796,0.96491,-1.64683,-0.367291,9.01285,0.152052,0.152052,0.152052,-0.398393,-0.570454,9.74516,0.804104,42.211
42.196,5.1862,2.12526,0.987787,-1.70431,-0.393889,9.05587,0.159182,0.159182,0.159182,-0.0532487,-0.700071,10.2678,0.818364,42.1161
42.296,5.18337,2.11211,1.01157,-1.57689,-0.429876,9.12715,0.167027,0.167027,0.167027,-0.184733,-0.558274,10.3184,0.834055,41.9995
42.3959,5.17974,2.09999,1.03661,-1.40255,-0.462318,9.22249,0.173946,0.173946,0.173946,-0.0526343,-0.234979,9.675,0.847892,41.8802
42.496,5.17575,2.09052,1.06308,-0.869899,-0.468931,9.28955,0.178651,0.178651,0.178651,-0.432511,-0.429522,10.1575,0.857302,41.7752
42.5959,5.17153,2.08431,1.09006,-0.546678,-0.468949,9.36299,0.180925,0.180925,0.180925,-0.0715634,-0.189103,9.41513,0.861849,41.6894
42.6959,5.16719,2.08065,1.11662,-0.560417,-0.448283,9.38589,0.181362,0.181362,0.181362,-0.341943,-0.733579,9.03,0.862724,41.619
42.7959,5.16256,2.07952,1.1388,-0.391083,-0.45078,9.34772,0.180798,0.180798,0.180798,-0.242552,-0.529845,8.34087,0.861596,41.5592
42.896,5.15763,2.07951,1.15288,-0.325849,-0.455339,9.23326,0.176824,0.176824,0.176824,0.085816,0.0364776,9.0751,0.853647,41.5121
42.996,5.15232,2.07914,1.16308,-0.481951,-0.429328,9.13174,0.167593,0.167593,0.167593,-0.185281,-0.801978,9.53292,0.835186,41.4763
43.0959,5.14649,2.07841,1.17255,-0.507254,-0.429627,9.07001,0.158289,0.158289,0.158289,-0.0800027,-0.712583,9.46197,0.816577,41.4323
43.1959,5.1404,2.07663,1.18112,-0.594252,-0.441551,9.03124,0.151506,0.151506,0.151506,-0.327663,-0.774137,10.1138,0.803012,41.372
43.2959,5.13451,2.07451,1.18927,-0.450867,-0.462834,9.03625,0.146151,0.146151,0.146151,-0.172703,-0.305165,10.0242,0.792303,41.308
43.3959,5.12834,2.07208,1.19761,-0.540007,-0.470372,9.06552,0.142049,0.142049,0.142049,-0.46654,-0.292026,9.99424,0.784099,41.2353
43.4959,5.12188,2.07007,1.20676,-0.555713,-0.467766,9.10807,0.139595,0.139595,0.139595,-0.255285,-0.440906,9.7802,0.77919,41.1554
43.5959,5.11469,2.06884,1.21652,-0.781997,-0.463909,9.14954,0.138762,0.138762,0.138762,-0.194491,-0.751791,11.0459,0.777524,41.0649
43.6959,5.106,2.0689,1.22844,-0.726669,-0.471356,9.23798,0.139263,0.139263,0.139263,-0.459495,-0.119569,9.60638,0.778525,40.9575
43.796,5.09547,2.07005,1.24208,-0.652254,-0.461651,9.30103,0.142413,0.142413,0.142413,-0.399269,-0.53392,9.8698,0.784825,40.8239
43.8959,5.08276,2.07295,1.25685,-0.47071,-0.456563,9.354,0.147721,0.147721,0.147721,-0.404545,-0.460225,10.1952,0.795443,40.6644
43.996,5.06778,2.07791,1.27274,-0.254225,-0.451931,9.41372,0.15452,0.15452,0.15452,-0.279179,-0.230814,9.33311,0.809039,40.4811
44.096,5.05117,2.08431,1.28877,-0.316051,-0.435861,9.43198,0.16226,0.16226,0.16226,-0.13501,-0.710068,9.66514,0.82452,40.2811
44.1959,5.03339,2.09207,1.30449,-0.393566,-0.438882,9.43572,0.16879,0.16879,0.16879,-0.368314,-0.406565,9.40054,0.83758,40.077
44.2959,5.01539,2.1006,1.31943,-0.568626,-0.438079,9.41212,0.173345,0.173345,0.173345,-0.0637999,-0.12241,9.0499,0.846691,39.8806
44.3959,4.99735,2.10941,1.33305,-0.640598,-0.417216,9.34831,0.175288,0.175288,0.175288,0.0303902,-0.207424,9.20741,0.850575,39.6943
44.4959,4.97975,2.1191,1.34526,-0.826813,-0.389243,9.27028,0.175161,0.175161,0.175161,-0.681005,-0.639946,10.041,0.850322,39.525
44.5959,4.96271,2.13027,1.35703,-1.0635,-0.38454,9.23817,0.173991,0.173991,0.173991,-0.308042,-0.389397,9.95554,0.847982,39.3729
44.6959,4.94557,2.14272,1.36888,-1.30049,-0.380736,9.23244,0.17308,0.17308,0.17308,-0.740378,-0.163975,9.76567,0.846159,39.2251
44.7959,4.92796,2.1564,1.37922,-1.4847,-0.364339,9.23218,0.173078,0.173078,0.173078,0.127894,-0.041199,8.87814,0.846156,39.0747
44.8959,4.90938,2.17004,1.38686,-1.41999,-0.33296,9.18305,0.173536,0.173536,0.173536,-0.17785,-0.392826,9.32945,0.847071,38.9124
44.9959,4.88907,2.18328,1.39166,-1.3173,-0.314494,9.13228,0.173679,0.173679,0.173679,-0.43765,-0.562421,10.0361,0.847358,38.7298
45.096,4.86818,2.19608,1.39533,-1.20251,-0.316428,9.1274,0.174327,0.174327,0.174327,-0.192199,-0.825071,10.0249,0.848655,38.5381
45.1959,4.84678,2.20821,1.40098,-1.10643,-0.348528,9.15357,0.175036,0.175036,0.175036,-0.20558,-0.505027,9.84546,0.850072,38.3384
45.2959,4.82569,2.22019,1.40849,-0.943073,-0.37953,9.18543,0.175357,0.175357,0.175357,-0.144876,-0.411338,9.99639,0.850714,38.1442
45.3959,4.8051,2.2322,1.41749,-0.72729,-0.401951,9.22687,0.175066,0.175066,0.175066,-0.137622,-0.696696,9.65737,0.850132,37.9591
45.4959,4.78503,2.2439,1.42686,-0.5757,-0.434561,9.25106,0.174703,0.174703,0.174703,-0.0809718,-0.555054,10.136,0.849406,37.7801
45.5959,4.76548,2.25526,1.43622,-0.609863,-0.463271,9.29187,0.174238,0.174238,0.174238,-0.467873,-0.658543,10.1893,0.848476,37.6071
45.696,4.74605,2.26656,1.44571,-0.653136,-0.493582,9.34547,0.173577,0.173577,0.173577,-0.194806,-0.261824,8.96167,0.847155,37.4367
45.796,4.72675,2.27787,1.45536,-0.639009,-0.499044,9.33109,0.173155,0.173155,0.173155,-0.131369,-0.482574,8.9632,0.846311,37.2681
45.8959,4.70764,2.28986,1.46431,-0.652166,-0.500197,9.2715,0.17283,0.17283,0.17283,-0.105847,-0.379542,10.0899,0.845659,37.1055
45.9959,4.68859,2.30195,1.47253,-0.763975,-0.491925,9.25185,0.172388,0.172388,0.172388,-0.0821357,-0.444463,10.244,0.844776,36.9453
46.0959,4.66881,2.31368,1.48032,-1.00506,-0.48141,9.26982,0.171755,0.171755,0.171755,-0.0527721,-0.559844,9.8402,0.84351,36.7771
46.1959,4.64827,2.32427,1.48671,-1.14012,-0.476504,9.28844,0.171531,0.171531,0.171531,-0.174753,-0.406382,9.4819,0.843061,36.5944
46.2959,4.62654,2.33304,1.49108,-1.49665,-0.466814,9.28624,0.171114,0.171114,0.171114,-0.300938,-0.733203,9.65697,0.842228,36.3917
46.396,4.6038,2.33986,1.49374,-1.61325,-0.473559,9.28081,0.170919,0.170919,0.170919,-0.135078,-0.368409,9.62564,0.841839,36.1689
46.496,4.5803,2.34447,1.49546,-1.52255,-0.469976,9.27196,0.171456,0.171456,0.171456,-0.53918,-0.62771,10.8554,0.842912,35.9258
46.596,4.55624,2.3472,1.49681,-1.25844,-0.475065,9.33508,0.172666,0.172666,0.172666,-0.547232,-0.371342,10.3215,0.845332,35.6665
46.6959,4.53192,2.34806,1.49762,-0.713074,-0.470383,9.41286,0.174187,0.174187,0.174187,0.0894615,-0.22342,9.06152,0.848374,35.3957
46.7959,4.50707,2.3472,1.49783,-0.172618,-0.450307,9.41881,0.175472,0.175472,0.175472,-0.442301,-0.481562,10.2229,0.850943,35.1131
46.8959,4.4817,2.3447,1.49758,-0.0322076,-0.43701,9.44651,0.176732,0.176732,0.176732,-0.0924636,-0.361847,9.5548,0.853465,34.8183
46.9959,4.45598,2.34076,1.49691,-0.174132,-0.421768,9.44426,0.177862,0.177862,0.177862,-0.171784,-0.169629,9.57074,0.855723,34.5146
47.0959,4.42988,2.33578,1.49594,-0.494373,-0.394053,9.42162,0.178665,0.178665,0.178665,-0.043309,-0.699859,10.0146,0.857329,34.2045
47.196,4.40335,2.33006,1.49497,-0.814322,-0.393811,9.41362,0.179153,0.179153,0.179153,-0.430226,-0.464741,9.27235,0.858307,33.8887
47.2959,4.37671,2.32411,1.4939,-1.05015,-0.397256,9.36679,0.179454,0.179454,0.179454,-0.082861,-0.488026,9.65896,0.858908,33.5728
47.3959,4.3499,2.31812,1.4928,-1.31046,-0.404642,9.32094,0.17937,0.17937,0.17937,-0.456299,-0.643935,10.4997,0.858741,33.2577
47.496,4.32297,2.31218,1.49145,-1.55815,-0.424269,9.33216,0.179218,0.179218,0.179218,-0.0740792,-0.642762,9.46557,0.858436,32.9432
47.5959,4.29608,2.30653,1.48989,-1.53996,-0.450787,9.31483,0.17915,0.17915,0.17915,-0.432014,-0.536504,9.94425,0.858301,32.6318
47.6959,4.26945,2.30076,1.48825,-1.33642,-0.473271,9.31067,0.179026,0.179026,0.179026,-0.0903818,-0.169697,10.4868,0.858051,32.3243
47.796,4.24291,2.29499,1.48672,-1.02737,-0.467947,9.35121,0.178799,0.178799,0.178799,-0.0651463,-0.321556,9.53052,0.857598,32.0197
47.8959,4.21697,2.28976,1.4851,-0.751743,-0.453694,9.35876,0.17856,0.17856,0.17856,-0.472554,-0.662184,10.6792,0.857121,31.7251
47.9959,4.19163,2.28503,1.48453,-0.555836,-0.455659,9.41721,0.177796,0.177796,0.177796,-0.180854,-0.454283,9.03716,0.855592,31.4424
48.096,4.16658,2.28074,1.48455,-0.465933,-0.455141,9.40361,0.176648,0.176648,0.176648,-0.362535,-0.479836,9.85773,0.853296,31.1672
48.196,4.14147,2.27715,1.48418,-0.230699,-0.454515,9.3936,0.17561,0.17561,0.17561,-0.325613,-0.443329,9.75208,0.851221,30.8956
48.297,4.11604,2.27408,1.48324,-0.236961,-0.451601,9.37989,0.174927,0.174927,0.174927,-0.545967,-0.421969,9.39626,0.849854,30.623
48.3959,4.09018,2.27107,1.48184,-0.350431,-0.445935,9.34239,0.174745,0.174745,0.174745,-0.164634,-0.376437,9.40884,0.84949,30.3461
48.4959,4.06405,2.26793,1.48021,-0.517218,-0.435925,9.29129,0.175019,0.175019,0.175019,-0.00199053,-0.385117,10.4055,0.850037,30.0655
48.5959,4.03766,2.26471,1.4789,-0.594221,-0.424146,9.29516,0.175459,0.175459,0.175459,-0.198721,-0.26669,9.79482,0.850918,29.7828
48.696,4.01125,2.26144,1.47816,-0.692219,-0.404708,9.29907,0.175932,0.175932,0.175932,-0.56584,-0.366991,9.31902,0.851865,29.5011
48.7959,3.98499,2.25832,1.47773,-0.672837,-0.387503,9.27338,0.176189,0.176189,0.176189,0.0727418,-0.608225,9.35181,0.852379,29.2237
48.896,3.9584,2.25622,1.47739,-0.5793,-0.388135,9.23166,0.176159,0.176159,0.176159,-0.293714,-0.459832,9.13349,0.852318,28.9498
48.9959,3.93106,2.25533,1.47746,-0.529461,-0.391845,9.16801,0.176321,0.176321,0.176321,-0.173966,-0.244993,9.55846,0.852641,28.6749
49.0959,3.90301,2.256,1.47776,-0.600244,-0.384155,9.11937,0.17699,0.17699,0.17699,-0.372607,-0.363497,9.78553,0.85398,28.3998
49.1959,3.87436,2.25842,1.47831,-0.884113,-0.376878,9.09864,0.178084,0.178084,0.178084,-0.501419,-0.306558,9.91691,0.856167,28.1268
49.2959,3.84606,2.26202,1.47899,-1.0643,-0.366733,9.10743,0.179495,0.179495,0.179495,-0.0646628,-0.414183,9.40331,0.858989,27.8632
49.3961,3.81782,2.26614,1.47983,-0.993187,-0.362286,9.10347,0.180265,0.180265,0.180265,-0.3467,-0.213357,9.16428,0.86053,27.6062
49.496,3.79034,2.27031,1.47984,-1.00422,-0.348912,9.07573,0.180675,0.180675,0.180675,-0.244772,-0.296014,9.99794,0.861349,27.3597
49.5959,3.76347,2.27359,1.47936,-0.954318,-0.336018,9.08871,0.18007,0.18007,0.18007,-0.360667,-0.641387,10.0174,0.86014,27.12
49.6959,3.73702,2.27648,1.47895,-1.06637,-0.346337,9.12874,0.178824,0.178824,0.178824,-0.20758,-0.423976,10.4936,0.857648,26.8861
49.796,3.71096,2.27923,1.48006,-1.0104,-0.35751,9.21369,0.177589,0.177589,0.177589,-0.0613319,-0.404937,10.6636,0.855178,26.6567
49.896,3.68531,2.28255,1.48321,-0.748779,-0.367282,9.33309,0.176525,0.176525,0.176525,-0.215017,-0.4728,10.399,0.853051,26.4344
49.9959,3.66012,2.28666,1.48708,-0.625797,-0.379691,9.45148,0.175841,0.175841,0.175841,-0.417859,-0.565316,8.90179,0.851683,26.2202
50.096,3.63512,2.29228,1.49006,-0.620661,-0.398722,9.46938,0.175437,0.175437,0.175437,-0.291061,-0.516292,10.1031,0.850874,26.0149
50.1959,3.60994,2.29925,1.49205,-0.401647,-0.418011,9.49117,0.175231,0.175231,0.175231,-0.157851,-0.562196,9.5971,0.850462,25.8148
50.2959,3.58414,2.30737,1.49327,-0.123937,-0.438922,9.48179,0.175447,0.175447,0.175447,-0.32821,-0.261533,8.80764,0.850893,25.6143
50.3959,3.55809,2.31648,1.49454,0.0509857,-0.440738,9.40087,0.176411,0.176411,0.176411,-0.390299,-0.697716,10.2379,0.852823,25.415
50.4959,3.53228,2.32633,1.49631,0.174632,-0.456544,9.36468,0.17762,0.17762,0.17762,-0.304232,-0.212699,9.62004,0.855241,25.2219
50.5959,3.50687,2.33611,1.49793,0.243539,-0.449807,9.32247,0.178439,0.178439,0.178439,-0.0578268,-0.448948,10.6663,0.856878,25.035
50.696,3.48185,2.34514,1.49916,0.413103,-0.44315,9.34627,0.178433,0.178433,0.178433,-0.218924,-0.501339,9.25436,0.856867,24.8525
